season,week,celebrity_name,ori_results,parsed_results,age,industry,partner,weekly_raw_score,effective_score,is_accumulated,exit_mode,final_rank,exit_week_parsed,judge_metric
23,8,Jana Kramer,Eliminated Week 11,4th Place,32,Singer/Rapper,Gleb Savchenko,30.0,30.0,False,final,4.0,11,0.14925387985460684
23,9,Jana Kramer,Eliminated Week 11,4th Place,32,Singer/Rapper,Gleb Savchenko,40.0,40.0,False,final,4.0,11,0.1762114537444934
23,10,Jana Kramer,Eliminated Week 11,4th Place,32,Singer/Rapper,Gleb Savchenko,29.0,29.0,False,final,4.0,11,0.19795221843003413
23,11,Jana Kramer,Eliminated Week 11,4th Place,32,Singer/Rapper,Gleb Savchenko,35.5,35.5,False,final,4.0,11,0.2332976924558098
23,1,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,31.0,31.0,False,final,1.0,11,0.09393939393939393
23,2,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,32.0,63.0,True,final,1.0,11,0.09090909090909091
23,3,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,31.0,31.0,False,final,1.0,11,0.09538461538461539
23,4,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,30.0,30.0,False,final,1.0,11,0.11494252873563218
23,5,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,25.0,25.0,False,final,1.0,11,0.10869565217391304
23,6,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,37.0,62.0,True,final,1.0,11,0.12131147540983607
23,7,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,34.5,34.5,False,final,1.0,11,0.12522686025408347
23,8,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,33.0,33.0,False,final,1.0,11,0.1641792678400675
23,9,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,40.0,40.0,False,final,1.0,11,0.1762114537444934
23,10,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,30.0,30.0,False,final,1.0,11,0.20477815699658702
23,11,Laurie Hernandez,1st Place,1st Place,16,Athlete,Valentin Chmerkovskiy,39.333200000000005,39.333200000000005,False,final,1.0,11,0.2584885858282496
23,1,Marilu Henner,Eliminated Week 9,Eliminated Week 9,64,Actor/Actress,Derek Hough,27.0,27.0,False,eliminated,6.0,9,0.08181818181818182
23,2,Marilu Henner,Eliminated Week 9,Eliminated Week 9,64,Actor/Actress,Derek Hough,27.0,54.0,True,eliminated,6.0,9,0.07670454545454546
23,3,Marilu Henner,Eliminated Week 9,Eliminated Week 9,64,Actor/Actress,Derek Hough,28.0,28.0,False,eliminated,6.0,9,0.08615384615384615
23,4,Marilu Henner,Eliminated Week 9,Eliminated Week 9,64,Actor/Actress,Derek Hough,21.0,21.0,False,eliminated,6.0,9,0.08045977011494253
23,5,Marilu Henner,Eliminated Week 9,Eliminated Week 9,64,Actor/Actress,Derek Hough,27.0,27.0,False,eliminated,6.0,9,0.11739130434782609
23,6,Marilu Henner,Eliminated Week 9,Eliminated Week 9,64,Actor/Actress,Derek Hough,34.0,61.0,True,eliminated,6.0,9,0.11147540983606558
23,7,Marilu Henner,Eliminated Week 9,Eliminated Week 9,64,Actor/Actress,Derek Hough,32.0,32.0,False,eliminated,6.0,9,0.1161524500907441
23,8,Marilu Henner,Eliminated Week 9,Eliminated Week 9,64,Actor/Actress,Derek Hough,23.0,23.0,False,eliminated,6.0,9,0.11442797455519857
23,9,Marilu Henner,Eliminated Week 9,Eliminated Week 9,64,Actor/Actress,Derek Hough,36.0,36.0,False,eliminated,6.0,9,0.15859030837004406
23,1,Maureen McCormick,Eliminated Week 7,Eliminated Week 7,60,Actor/Actress,Artem Chigvintsev,22.0,22.0,False,eliminated,8.0,7,0.06666666666666667
23,2,Maureen McCormick,Eliminated Week 7,Eliminated Week 7,60,Actor/Actress,Artem Chigvintsev,26.0,48.0,True,eliminated,8.0,7,0.07386363636363637
23,3,Maureen McCormick,Eliminated Week 7,Eliminated Week 7,60,Actor/Actress,Artem Chigvintsev,28.0,28.0,False,eliminated,8.0,7,0.08615384615384615
23,4,Maureen McCormick,Eliminated Week 7,Eliminated Week 7,60,Actor/Actress,Artem Chigvintsev,24.0,24.0,False,eliminated,8.0,7,0.09195402298850575
23,5,Maureen McCormick,Eliminated Week 7,Eliminated Week 7,60,Actor/Actress,Artem Chigvintsev,24.0,24.0,False,eliminated,8.0,7,0.10434782608695652
23,6,Maureen McCormick,Eliminated Week 7,Eliminated Week 7,60,Actor/Actress,Artem Chigvintsev,31.0,55.0,True,eliminated,8.0,7,0.10163934426229508
23,7,Maureen McCormick,Eliminated Week 7,Eliminated Week 7,60,Actor/Actress,Artem Chigvintsev,33.0,33.0,False,eliminated,8.0,7,0.11978221415607986
23,1,Rick Perry,Eliminated Week 3,Eliminated Week 3,66,Politician,Emma Slater,20.0,20.0,False,eliminated,12.0,3,0.06060606060606061
23,2,Rick Perry,Eliminated Week 3,Eliminated Week 3,66,Politician,Emma Slater,22.0,42.0,True,eliminated,12.0,3,0.0625
23,3,Rick Perry,Eliminated Week 3,Eliminated Week 3,66,Politician,Emma Slater,23.0,23.0,False,eliminated,12.0,3,0.07076923076923076
23,1,Ryan Lochte,Eliminated Week 8,Eliminated Week 8,32,Athlete,Cheryl Burke,24.0,24.0,False,eliminated,7.0,8,0.07272727272727272
23,2,Ryan Lochte,Eliminated Week 8,Eliminated Week 8,32,Athlete,Cheryl Burke,24.0,48.0,True,eliminated,7.0,8,0.06818181818181818
23,3,Ryan Lochte,Eliminated Week 8,Eliminated Week 8,32,Athlete,Cheryl Burke,25.0,25.0,False,eliminated,7.0,8,0.07692307692307693
23,4,Ryan Lochte,Eliminated Week 8,Eliminated Week 8,32,Athlete,Cheryl Burke,22.0,22.0,False,eliminated,7.0,8,0.0842911877394636
23,5,Ryan Lochte,Eliminated Week 8,Eliminated Week 8,32,Athlete,Cheryl Burke,24.0,24.0,False,eliminated,7.0,8,0.10434782608695652
23,6,Ryan Lochte,Eliminated Week 8,Eliminated Week 8,32,Athlete,Cheryl Burke,30.0,54.0,True,eliminated,7.0,8,0.09836065573770492
23,7,Ryan Lochte,Eliminated Week 8,Eliminated Week 8,32,Athlete,Cheryl Burke,33.0,33.0,False,eliminated,7.0,8,0.11978221415607986
23,8,Ryan Lochte,Eliminated Week 8,Eliminated Week 8,32,Athlete,Cheryl Burke,26.0,26.0,False,eliminated,7.0,8,0.12935336254065924
23,1,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,25.0,25.0,False,eliminated,5.0,10,0.07575757575757576
23,2,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,31.0,56.0,True,eliminated,5.0,10,0.08806818181818182
23,3,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,30.0,30.0,False,eliminated,5.0,10,0.09230769230769231
23,4,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,25.0,25.0,False,eliminated,5.0,10,0.09578544061302682
23,5,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,27.0,27.0,False,eliminated,5.0,10,0.11739130434782609
23,6,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,30.0,57.0,True,eliminated,5.0,10,0.09836065573770492
23,7,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,34.5,34.5,False,eliminated,5.0,10,0.12522686025408347
23,8,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,24.0,24.0,False,eliminated,5.0,10,0.11940310388368545
23,9,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,38.0,38.0,False,eliminated,5.0,10,0.16740088105726872
23,10,Terra Jole,Eliminated Week 10,Eliminated Week 10,36,TV Personality,Sasha Farber,30.0,30.0,False,eliminated,5.0,10,0.20477815699658702
23,1,Vanilla Ice,Eliminated Week 4,Eliminated Week 4,48,Singer/Rapper,Witney Carson,25.0,25.0,False,eliminated,10.0,4,0.07575757575757576
23,2,Vanilla Ice,Eliminated Week 4,Eliminated Week 4,48,Singer/Rapper,Witney Carson,26.0,51.0,True,eliminated,10.0,4,0.07386363636363637
23,3,Vanilla Ice,Eliminated Week 4,Eliminated Week 4,48,Singer/Rapper,Witney Carson,23.0,23.0,False,eliminated,10.0,4,0.07076923076923076
23,4,Vanilla Ice,Eliminated Week 4,Eliminated Week 4,48,Singer/Rapper,Witney Carson,23.0,23.0,False,eliminated,10.0,4,0.08812260536398467
24,1,Bonner Bolton,Eliminated Week 8,Eliminated Week 8,29,Athlete,Sharna Burgess,22.0,22.0,False,eliminated,5.0,8,0.0728476821192053
24,2,Bonner Bolton,Eliminated Week 8,Eliminated Week 8,29,Athlete,Sharna Burgess,28.0,50.0,True,eliminated,5.0,8,0.08536585365853659
24,3,Bonner Bolton,Eliminated Week 8,Eliminated Week 8,29,Athlete,Sharna Burgess,24.0,24.0,False,eliminated,5.0,8,0.0761904761904762
24,4,Bonner Bolton,Eliminated Week 8,Eliminated Week 8,29,Athlete,Sharna Burgess,32.0,32.0,False,eliminated,5.0,8,0.09815950920245399
24,5,Bonner Bolton,Eliminated Week 8,Eliminated Week 8,29,Athlete,Sharna Burgess,30.0,30.0,False,eliminated,5.0,8,0.09868421052631579
24,6,Bonner Bolton,Eliminated Week 8,Eliminated Week 8,29,Athlete,Sharna Burgess,31.5,31.5,False,eliminated,5.0,8,0.1171003717472119
24,7,Bonner Bolton,Eliminated Week 8,Eliminated Week 8,29,Athlete,Sharna Burgess,31.0,31.0,False,eliminated,5.0,8,0.1225296442687747
24,8,Bonner Bolton,Eliminated Week 8,Eliminated Week 8,29,Athlete,Sharna Burgess,29.0,29.0,False,eliminated,5.0,8,0.166189111747851
24,1,Charo,Eliminated Week 3,Eliminated Week 3,66,Actor/Actress,Keo Motsepe,21.0,21.0,False,eliminated,11.0,3,0.0695364238410596
24,2,Charo,Eliminated Week 3,Eliminated Week 3,66,Actor/Actress,Keo Motsepe,25.0,46.0,True,eliminated,11.0,3,0.07621951219512195
24,3,Charo,Eliminated Week 3,Eliminated Week 3,66,Actor/Actress,Keo Motsepe,24.0,24.0,False,eliminated,11.0,3,0.0761904761904762
24,1,Chris Kattan,Eliminated Week 2,Eliminated Week 2,46,Comedian,Witney Carson,17.0,17.0,False,eliminated,12.0,2,0.056291390728476824
24,2,Chris Kattan,Eliminated Week 2,Eliminated Week 2,46,Comedian,Witney Carson,22.0,39.0,True,eliminated,12.0,2,0.06707317073170732
24,1,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,28.0,28.0,False,final,2.0,10,0.09271523178807947
24,2,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,27.0,55.0,True,final,2.0,10,0.08231707317073171
24,3,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,31.0,31.0,False,final,2.0,10,0.09841269841269841
24,4,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,31.0,31.0,False,final,2.0,10,0.0950920245398773
24,5,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,29.0,29.0,False,final,2.0,10,0.09539473684210527
24,6,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,31.0,31.0,False,final,2.0,10,0.11524163568773234
24,7,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,32.0,32.0,False,final,2.0,10,0.12648221343873517
24,8,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,32.5,32.5,False,final,2.0,10,0.18624641833810887
24,9,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,35.0,35.0,False,final,2.0,10,0.23102310231023102
24,10,David Ross,2nd Place,2nd Place,40,Athlete,Lindsay Arnold,36.3333,36.3333,False,final,2.0,10,0.31502925005917637
24,1,Erika Jayne,Eliminated Week 5,Eliminated Week 5,45,Singer/Rapper,Gleb Savchenko,24.0,24.0,False,eliminated,9.0,5,0.07947019867549669
24,2,Erika Jayne,Eliminated Week 5,Eliminated Week 5,45,Singer/Rapper,Gleb Savchenko,28.0,52.0,True,eliminated,9.0,5,0.08536585365853659
24,3,Erika Jayne,Eliminated Week 5,Eliminated Week 5,45,Singer/Rapper,Gleb Savchenko,26.0,26.0,False,eliminated,9.0,5,0.08253968253968254
24,4,Erika Jayne,Eliminated Week 5,Eliminated Week 5,45,Singer/Rapper,Gleb Savchenko,30.0,30.0,False,eliminated,9.0,5,0.09202453987730061
24,5,Erika Jayne,Eliminated Week 5,Eliminated Week 5,45,Singer/Rapper,Gleb Savchenko,32.0,32.0,False,eliminated,9.0,5,0.10526315789473684
24,1,Heather Morris,Eliminated Week 6,Eliminated Week 6,30,Actor/Actress,Maksim Chmerkoskiy,28.0,28.0,False,eliminated,8.0,6,0.09271523178807947
24,2,Heather Morris,Eliminated Week 6,Eliminated Week 6,30,Actor/Actress,Maksim Chmerkoskiy,30.0,58.0,True,eliminated,8.0,6,0.09146341463414634
24,3,Heather Morris,Eliminated Week 6,Eliminated Week 6,30,Actor/Actress,Maksim Chmerkoskiy,33.0,33.0,False,eliminated,8.0,6,0.10476190476190476
24,4,Heather Morris,Eliminated Week 6,Eliminated Week 6,30,Actor/Actress,Maksim Chmerkoskiy,35.0,35.0,False,eliminated,8.0,6,0.10736196319018405
24,5,Heather Morris,Eliminated Week 6,Eliminated Week 6,30,Actor/Actress,Maksim Chmerkoskiy,34.0,34.0,False,eliminated,8.0,6,0.1118421052631579
24,6,Heather Morris,Eliminated Week 6,Eliminated Week 6,30,Actor/Actress,Maksim Chmerkoskiy,37.0,37.0,False,eliminated,8.0,6,0.137546468401487
24,1,Mr. T,Eliminated Week 4,Eliminated Week 4,64,Actor/Actress,Kym Herjavec,20.0,20.0,False,eliminated,10.0,4,0.06622516556291391
24,2,Mr. T,Eliminated Week 4,Eliminated Week 4,64,Actor/Actress,Kym Herjavec,22.0,42.0,True,eliminated,10.0,4,0.06707317073170732
24,3,Mr. T,Eliminated Week 4,Eliminated Week 4,64,Actor/Actress,Kym Herjavec,24.0,24.0,False,eliminated,10.0,4,0.0761904761904762
24,4,Mr. T,Eliminated Week 4,Eliminated Week 4,64,Actor/Actress,Kym Herjavec,28.0,28.0,False,eliminated,10.0,4,0.08588957055214724
24,1,Nancy Kerrigan,Eliminated Week 7,Eliminated Week 7,47,Athlete,Artem Chigvintsev,28.0,28.0,False,eliminated,6.0,7,0.09271523178807947
24,2,Nancy Kerrigan,Eliminated Week 7,Eliminated Week 7,47,Athlete,Artem Chigvintsev,28.0,56.0,True,eliminated,6.0,7,0.08536585365853659
24,3,Nancy Kerrigan,Eliminated Week 7,Eliminated Week 7,47,Athlete,Artem Chigvintsev,33.0,33.0,False,eliminated,6.0,7,0.10476190476190476
24,4,Nancy Kerrigan,Eliminated Week 7,Eliminated Week 7,47,Athlete,Artem Chigvintsev,33.0,33.0,False,eliminated,6.0,7,0.10122699386503067
24,5,Nancy Kerrigan,Eliminated Week 7,Eliminated Week 7,47,Athlete,Artem Chigvintsev,36.0,36.0,False,eliminated,6.0,7,0.11842105263157894
24,6,Nancy Kerrigan,Eliminated Week 7,Eliminated Week 7,47,Athlete,Artem Chigvintsev,33.5,33.5,False,eliminated,6.0,7,0.12453531598513011
24,7,Nancy Kerrigan,Eliminated Week 7,Eliminated Week 7,47,Athlete,Artem Chigvintsev,36.0,36.0,False,eliminated,6.0,7,0.1422924901185771
24,1,Nick Viall,Eliminated Week 7,Eliminated Week 7,36,TV Personality,Peta Murgatroyd,24.0,24.0,False,eliminated,6.0,7,0.07947019867549669
24,2,Nick Viall,Eliminated Week 7,Eliminated Week 7,36,TV Personality,Peta Murgatroyd,25.0,49.0,True,eliminated,6.0,7,0.07621951219512195
24,3,Nick Viall,Eliminated Week 7,Eliminated Week 7,36,TV Personality,Peta Murgatroyd,26.0,26.0,False,eliminated,6.0,7,0.08253968253968254
24,4,Nick Viall,Eliminated Week 7,Eliminated Week 7,36,TV Personality,Peta Murgatroyd,30.0,30.0,False,eliminated,6.0,7,0.09202453987730061
24,5,Nick Viall,Eliminated Week 7,Eliminated Week 7,36,TV Personality,Peta Murgatroyd,34.0,34.0,False,eliminated,6.0,7,0.1118421052631579
24,6,Nick Viall,Eliminated Week 7,Eliminated Week 7,36,TV Personality,Peta Murgatroyd,30.5,30.5,False,eliminated,6.0,7,0.11338289962825279
24,7,Nick Viall,Eliminated Week 7,Eliminated Week 7,36,TV Personality,Peta Murgatroyd,34.0,34.0,False,eliminated,6.0,7,0.13438735177865613
24,1,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,27.0,27.0,False,final,3.0,10,0.08940397350993377
24,2,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,32.0,59.0,True,final,3.0,10,0.0975609756097561
24,3,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,34.0,34.0,False,final,3.0,10,0.10793650793650794
24,4,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,32.0,32.0,False,final,3.0,10,0.09815950920245399
24,5,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,39.0,39.0,False,final,3.0,10,0.12828947368421054
24,6,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,36.0,36.0,False,final,3.0,10,0.13382899628252787
24,7,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,42.0,42.0,False,final,3.0,10,0.16600790513833993
24,8,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,39.5,39.5,False,final,3.0,10,0.22636103151862463
24,9,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,38.0,38.0,False,final,3.0,10,0.2508250825082508
24,10,Normani,3rd Place,3rd Place,20,Singer/Rapper,Valentin Chmerkovskiy,39.333200000000005,39.333200000000005,False,final,3.0,10,0.341039996323692
24,1,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,31.0,31.0,False,final,1.0,10,0.10264900662251655
24,2,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,32.0,63.0,True,final,1.0,10,0.0975609756097561
24,3,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,28.0,28.0,False,final,1.0,10,0.08888888888888889
24,4,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,39.0,39.0,False,final,1.0,10,0.1196319018404908
24,5,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,32.0,32.0,False,final,1.0,10,0.10526315789473684
24,6,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,35.0,35.0,False,final,1.0,10,0.13011152416356878
24,7,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,39.0,39.0,False,final,1.0,10,0.1541501976284585
24,8,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,37.5,37.5,False,final,1.0,10,0.2148997134670487
24,9,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,38.5,38.5,False,final,1.0,10,0.25412541254125415
24,10,Rashad Jennings,1st Place,1st Place,32,Athlete,Emma Slater,39.6666,39.6666,False,final,1.0,10,0.34393075361713155
24,1,Simone Biles,Eliminated Week 9,Eliminated Week 9,20,Athlete,Sasha Farber,32.0,32.0,False,eliminated,4.0,9,0.10596026490066225
24,2,Simone Biles,Eliminated Week 9,Eliminated Week 9,20,Athlete,Sasha Farber,29.0,61.0,True,eliminated,4.0,9,0.08841463414634146
24,3,Simone Biles,Eliminated Week 9,Eliminated Week 9,20,Athlete,Sasha Farber,32.0,32.0,False,eliminated,4.0,9,0.10158730158730159
24,4,Simone Biles,Eliminated Week 9,Eliminated Week 9,20,Athlete,Sasha Farber,36.0,36.0,False,eliminated,4.0,9,0.11042944785276074
24,5,Simone Biles,Eliminated Week 9,Eliminated Week 9,20,Athlete,Sasha Farber,38.0,38.0,False,eliminated,4.0,9,0.125
24,6,Simone Biles,Eliminated Week 9,Eliminated Week 9,20,Athlete,Sasha Farber,34.5,34.5,False,eliminated,4.0,9,0.12825278810408922
24,7,Simone Biles,Eliminated Week 9,Eliminated Week 9,20,Athlete,Sasha Farber,39.0,39.0,False,eliminated,4.0,9,0.1541501976284585
24,8,Simone Biles,Eliminated Week 9,Eliminated Week 9,20,Athlete,Sasha Farber,36.0,36.0,False,eliminated,4.0,9,0.20630372492836677
24,9,Simone Biles,Eliminated Week 9,Eliminated Week 9,20,Athlete,Sasha Farber,40.0,40.0,False,eliminated,4.0,9,0.264026402640264
25,1,Barbara Corcoran,Eliminated Week 2,Eliminated Week 2,68,Entrepreneur,Keo Motsepe,14.0,14.0,False,eliminated,12.0,2,0.058577405857740586
25,2,Barbara Corcoran,Eliminated Week 2,Eliminated Week 2,68,Entrepreneur,Keo Motsepe,17.0,31.0,True,eliminated,12.0,2,0.062157221206581355
25,1,Debbie Gibson,Eliminated Week 2,Eliminated Week 2,47,Singer/Rapper,Alan Bersten,17.0,17.0,False,eliminated,12.0,2,0.07112970711297072
25,2,Debbie Gibson,Eliminated Week 2,Eliminated Week 2,47,Singer/Rapper,Alan Bersten,20.5,37.5,True,eliminated,12.0,2,0.07495429616087751
25,1,Derek Fisher,Eliminated Week 4,Eliminated Week 4,43,Athlete,Sharna Burgess,18.0,18.0,False,eliminated,11.0,4,0.07531380753138076
25,2,Derek Fisher,Eliminated Week 4,Eliminated Week 4,43,Athlete,Sharna Burgess,19.0,37.0,True,eliminated,11.0,4,0.06946983546617916
25,3,Derek Fisher,Eliminated Week 4,Eliminated Week 4,43,Athlete,Sharna Burgess,21.0,21.0,False,eliminated,11.0,4,0.0860655737704918
25,4,Derek Fisher,Eliminated Week 4,Eliminated Week 4,43,Athlete,Sharna Burgess,23.0,44.0,True,eliminated,11.0,4,0.08487084870848709
25,1,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,16.0,16.0,False,final,4.0,10,0.06694560669456066
25,2,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,20.5,36.5,True,final,4.0,10,0.07495429616087751
25,3,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,23.0,23.0,False,final,4.0,10,0.0942622950819672
25,4,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,24.0,47.0,True,final,4.0,10,0.08856088560885608
25,5,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,25.0,25.0,False,final,4.0,10,0.09578544061302682
25,6,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,30.0,30.0,False,final,4.0,10,0.09803921568627451
25,7,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,28.5,28.5,False,final,4.0,10,0.1325581395348837
25,8,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,23.5,23.5,False,final,4.0,10,0.1501597444089457
25,9,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,24.0,24.0,False,final,4.0,10,0.17777777777777778
25,10,Drew Scott,Eliminated Week 10,4th Place,39,TV Personality,Emma Slater,37.5,37.5,False,final,4.0,10,0.2397871457464638
25,1,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,19.0,19.0,False,final,3.0,10,0.0794979079497908
25,2,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,24.0,43.0,True,final,3.0,10,0.08775137111517367
25,3,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,21.0,21.0,False,final,3.0,10,0.0860655737704918
25,4,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,24.0,45.0,True,final,3.0,10,0.08856088560885608
25,5,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,29.0,29.0,False,final,3.0,10,0.1111111111111111
25,6,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,31.0,31.0,False,final,3.0,10,0.10130718954248366
25,7,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,30.0,30.0,False,final,3.0,10,0.13953488372093023
25,8,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,26.5,26.5,False,final,3.0,10,0.16932907348242812
25,9,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,25.5,25.5,False,final,3.0,10,0.18888888888888888
25,10,Frankie Muniz,3rd Place,3rd Place,31,Actor/Actress,Witney Carson,38.8887,38.8887,False,final,3.0,10,0.24866694332774683
